gene	abs_delta_pool	instability_score	pooled_rank	instability_rank	rank_displacement	masked
RvY_02123-1	0.550577194796215	1.11922021058152	2743	1623	1120	FALSE
RvY_17032-1	0.0545840538400153	1.11889633071771	13446	1624	11822	FALSE
RvY_11873-1	0.776640110013027	1.11866028717683	1174	1625	-451	FALSE
RvY_14453	0.423942307458409	1.11859772392641	4408	1626	2782	FALSE
RvY_03265	0.310340000714021	1.1184673215893	6484	1627	4857	FALSE
RvY_13193-1	1.16191251950718	1.11817920307353	223	1628	-1405	FALSE
RvY_13609	0.489723702707771	1.11813320503859	3450	1629	1821	FALSE
RvY_07733-1	0.638236011666669	1.11802388107506	1969	1630	339	FALSE
RvY_03290-1	0.171555250915322	1.11765429476006	9891	1631	8260	FALSE
RvY_08723-1	0.384030473332508	1.1175875087386	5028	1632	3396	FALSE
RvY_09525-1	0.903652505030895	1.1174264817859	686	1633	-947	FALSE
RvY_03284	0.147827567802188	1.11715174327042	10551	1634	8917	FALSE
RvY_09437	0.631308521842406	1.11703202187596	2029	1635	394	FALSE
RvY_13873-1	0.172166107850554	1.116387893294	9874	1636	8238	FALSE
RvY_17543-1	0.488852220923433	1.1163658169325	3467	1637	1830	FALSE
RvY_09862-1	0.182224516623471	1.1163411149039	9586	1638	7948	FALSE
RvY_08888-1	1.03896895638866	1.11631651307988	384	1639	-1255	FALSE
RvY_00711-1	0.849595108374264	1.1161026104039	859	1640	-781	FALSE
RvY_03444-1	0.14230062097347	1.1160575198191	10700	1641	9059	FALSE
RvY_05018-1	0.0877412775500233	1.11600560688032	12331	1642	10689	FALSE
RvY_03117-1	0.632357943516452	1.11570692852958	2026	1643	383	FALSE
RvY_11965-1	0.128866551290111	1.11514466797531	11103	1644	9459	FALSE
RvY_10091	0.56521480498414	1.11501529666462	2600	1645	955	FALSE
RvY_07583-1	0.362964684698348	1.11451476599721	5421	1646	3775	FALSE
RvY_05629-1	0.406892603298489	1.11423244737337	4661	1647	3014	FALSE
RvY_10889	0.0942845441283549	1.11399483606041	12125	1648	10477	FALSE
RvY_05101-1	0.986805797583004	1.11391718687206	488	1649	-1161	FALSE
RvY_13241-1	0.0857077873055054	1.11202229963681	12387	1650	10737	FALSE
RvY_10344-1	0.554536926518278	1.11201083105113	2701	1651	1050	FALSE
RvY_00391-1	0.80406860323617	1.11191362302474	1055	1652	-597	FALSE
RvY_10879-1	0.0195933746941082	1.11060761493632	14595	1653	12942	FALSE
RvY_06070-1	0.118297421890388	1.11020076881925	11417	1654	9763	FALSE
RvY_04313-1	0.0355294031910463	1.1098525066543	14054	1655	12399	FALSE
RvY_13092-1	0.678035401613446	1.10982310095553	1697	1656	41	FALSE
RvY_09361-1	0.436486809683188	1.10981196688214	4197	1657	2540	FALSE
RvY_02750-1	0.107547914228133	1.10964367650091	11727	1658	10069	FALSE
RvY_16949	0.102303884886481	1.10902180963676	11901	1659	10242	FALSE
RvY_01326-1	0.289385027401765	1.10887983692509	6978	1660	5318	FALSE
RvY_04510-1	0.339169569182829	1.10870382809845	5881	1661	4220	FALSE
RvY_15850	0.407687562705213	1.10864867512189	4653	1662	2991	FALSE
RvY_18648-1	0.359249234703078	1.10857189724525	5482	1663	3819	FALSE
RvY_15651-1	0.191185015947173	1.10818373347781	9341	1664	7677	FALSE
RvY_02921-1	0.396553534182894	1.10814511860135	4822	1665	3157	FALSE
RvY_13361-1	0.117447426707675	1.10801202841917	11441	1666	9775	FALSE
RvY_18498-1	0.351269784826188	1.10795466410466	5638	1667	3971	FALSE
RvY_17461-1	0.627222165987924	1.10778898270045	2055	1668	387	FALSE
RvY_12134-1	0.398379097867507	1.10766120821761	4794	1669	3125	FALSE
RvY_09209	0.51027135921361	1.10745449196672	3194	1670	1524	FALSE
RvY_12385-1	0.0669948461488295	1.10745201243215	13030	1671	11359	FALSE
RvY_07421-1	0.532248414835948	1.10717930530333	2951	1672	1279	FALSE
RvY_00037-1	0.183143959833278	1.10705602920004	9557	1673	7884	FALSE
RvY_16374-1	0.220285826568689	1.10701828152534	8604	1674	6930	FALSE
RvY_17180	1.25346319267371	1.10688921793829	160	1675	-1515	FALSE
RvY_03931-1	0.331794345777665	1.10665560837454	6039	1676	4363	FALSE
RvY_09173-1	0.163085663497882	1.10643223390812	10130	1677	8453	FALSE
RvY_09276	0.151352243318814	1.10631481504503	10458	1678	8780	FALSE
RvY_00754-1	0.381943482863965	1.10598431298583	5072	1679	3393	FALSE
RvY_13695-1	0.155506480333893	1.10551434665555	10315	1680	8635	FALSE
RvY_13814-1	0.0754279722714735	1.10457043565589	12740	1681	11059	FALSE
RvY_11858-1	0.205789133488334	1.10456582993959	8947	1682	7265	FALSE
RvY_02017-1	0.641484822515082	1.10357497527127	1948	1683	265	FALSE
RvY_04753-1	0.310162321353014	1.10349379894839	6487	1684	4803	FALSE
RvY_13429-1	0.00996904131240317	1.1032207376236	14891	1685	13206	FALSE
RvY_09013-1	0.308754065411718	1.10315405515481	6522	1686	4836	FALSE
RvY_09467-1	0.370017504713494	1.10314155457335	5278	1687	3591	FALSE
RvY_03269-1	0.720817894032966	1.10285138300259	1440	1688	-248	FALSE
RvY_04571-1	0.179288797476493	1.10228170554962	9675	1689	7986	FALSE
RvY_09922-1	0.132684361022596	1.1021632805911	10981	1690	9291	FALSE
RvY_06064-1	0.617432987076219	1.10124746839443	2128	1691	437	FALSE
RvY_02366-1	0.633330960911668	1.10115174204743	2014	1692	322	FALSE
RvY_00614-1	0.661857201034582	1.10095277153209	1793	1693	100	FALSE
RvY_12429	1.36321511928659	1.10079440116867	96	1694	-1598	FALSE
RvY_18851-1	0.831635749486447	1.10066053317913	947	1695	-748	FALSE
RvY_07879-1	0.328557144471621	1.10039639042607	6111	1696	4415	FALSE
RvY_06661	0.263487566940491	1.09997744295201	7582	1697	5885	FALSE
RvY_13453	0.250165943484877	1.09990643910324	7872	1698	6174	FALSE
RvY_12548-1	0.425663709713414	1.09980627601026	4374	1699	2675	FALSE
RvY_14748-1	0.127066945244881	1.09967286525644	11158	1700	9458	FALSE
RvY_11510	0.271606233289379	1.0994149528581	7384	1701	5683	FALSE
RvY_18449-1	0.358770502193712	1.09932690210102	5490	1702	3788	FALSE
RvY_12965-1	0.393420378128475	1.09912242466852	4870	1703	3167	FALSE
RvY_10174-1	0.226676793656402	1.0989473002509	8444	1704	6740	FALSE
RvY_15791-1	0.366849746352814	1.09872510394229	5342	1705	3637	FALSE
RvY_13686-1	0.216955311670471	1.09799552375907	8677	1706	6971	FALSE
RvY_01568-1	0.231590408227522	1.09781658397563	8319	1707	6612	FALSE
RvY_11382-1	0.612528735970967	1.09779433070027	2169	1708	461	FALSE
RvY_12584-1	0.0208587548847925	1.0972733301851	14555	1709	12846	FALSE
RvY_03287	0.477639942667897	1.09693953754867	3605	1710	1895	FALSE
RvY_12954-1	0.14689759301119	1.09661265766	10578	1711	8867	FALSE
RvY_16984-1	0.134381828324166	1.09649666410774	10937	1712	9225	FALSE
RvY_07274-1	1.66779024393388	1.09646105480322	23	1713	-1690	FALSE
RvY_13504-1	1.05815262066089	1.09644815517781	348	1714	-1366	FALSE
RvY_03183-1	0.560046396448572	1.09605243326276	2649	1715	934	FALSE
RvY_14451-1	0.541469103611846	1.09599204666608	2830	1716	1114	FALSE
RvY_18710-1	0.170714206533328	1.09591218715634	9927	1717	8210	FALSE
RvY_07649-1	0.168554502252707	1.09535992247396	9987	1718	8269	FALSE
RvY_18300	0.20246957817373	1.09524011187072	9041	1719	7322	FALSE
RvY_17609-1	0.108782514363732	1.09466955250193	11682	1720	9962	FALSE
RvY_03226-1	0.482469283079411	1.09466007262138	3549	1721	1828	FALSE
RvY_00630-1	0.573009810683099	1.09406582310855	2527	1722	805	FALSE
RvY_00245-1	0.890306252430438	1.09349019054876	738	1723	-985	FALSE
RvY_03940-1	0.0314570329274311	1.09343943284791	14197	1724	12473	FALSE
RvY_09211-1	0.267356624426603	1.09332575493006	7484	1725	5759	FALSE
RvY_12628-1	0.0762787646345329	1.09313599003533	12712	1726	10986	FALSE
RvY_09442-1	0.0714094788676647	1.09309110560523	12882	1727	11155	FALSE
RvY_14295	0.196255250578023	1.09255268617504	9219	1728	7491	FALSE
RvY_12170-1	0.584488152728778	1.09249312219828	2425	1729	696	FALSE
RvY_04837	0.160098319600966	1.09248976119562	10208	1730	8478	FALSE
RvY_05977-1	0.00947497733854963	1.09247378358356	14913	1731	13182	FALSE
RvY_12267-1	0.197189591063601	1.09231366988263	9194	1732	7462	FALSE
RvY_11258-1	0.615148302357616	1.0920770744701	2142	1733	409	FALSE
RvY_04442-1	0.106263251933752	1.0918556559605	11763	1734	10029	FALSE
RvY_11322	0.652634016022693	1.09165730707192	1852	1735	117	FALSE
RvY_05347	0.463406156920105	1.09164878854985	3798	1736	2062	FALSE
RvY_04805	0.86572529181285	1.09139747294817	799	1737	-938	FALSE
RvY_06552-1	0.656406776706025	1.09116052679879	1830	1738	92	FALSE
RvY_01412-1	1.02807651535731	1.09109697881734	407	1739	-1332	FALSE
RvY_09880-1	0.126099942799048	1.09104698807535	11189	1740	9449	FALSE
RvY_07977-1	0.624173412617933	1.0909926850264	2079	1741	338	FALSE
RvY_04394	0.21651069094531	1.09091523580991	8687	1742	6945	FALSE
RvY_19105-1	0.00656312063048858	1.09077000893295	14997	1743	13254	FALSE
RvY_03288-1	0.748783289938068	1.09075432474278	1301	1744	-443	FALSE
RvY_11640-1	0.383309267772963	1.09033163522542	5041	1745	3296	FALSE
RvY_17934	0.225302568444264	1.09022858202346	8469	1746	6723	FALSE
RvY_07050-1	0.0167465339527801	1.08973683736495	14676	1747	12929	FALSE
RvY_09601-1	0.143999591543018	1.08945658768281	10657	1748	8909	FALSE
RvY_03728-1	0.263601521005342	1.08937318795971	7577	1749	5828	FALSE
RvY_08636-1	0.0489222775935074	1.08935808604755	13626	1750	11876	FALSE
RvY_15650-1	0.583548796585774	1.08910107837795	2430	1751	679	FALSE
RvY_03805-1	0.0433603629411659	1.08891759626869	13796	1752	12044	FALSE
RvY_07906-1	0.0806571341300444	1.08870968885377	12575	1753	10822	FALSE
RvY_00986-1	0.363786137817934	1.0886046032741	5407	1754	3653	FALSE
RvY_09112-1	0.249131439456679	1.08800783009096	7891	1755	6136	FALSE
RvY_01312-1	0.594768714872826	1.08786444474663	2331	1756	575	FALSE
RvY_16516-1	0.284972153697146	1.08780245955071	7070	1757	5313	FALSE
RvY_04846-1	0.0356902981351208	1.08703746317397	14046	1758	12288	FALSE
RvY_08148-1	0.394001173986285	1.08697969086559	4866	1759	3107	FALSE
RvY_12758-1	0.326623363055022	1.08656410533402	6141	1760	4381	FALSE
RvY_04015-1	0.020768436226505	1.08645635325517	14559	1761	12798	FALSE
RvY_02250-1	0.180918453396901	1.08601806000029	9612	1762	7850	FALSE
RvY_01404	0.507259701818914	1.08593952071772	3226	1763	1463	FALSE
RvY_05015-1	0.404642314026823	1.08593292634374	4698	1764	2934	FALSE
RvY_12963-1	0.0232110294736598	1.08592113558212	14471	1765	12706	FALSE
RvY_03691-1	0.597504171120201	1.08581009765414	2304	1766	538	FALSE
RvY_18980-1	0.202556597064982	1.08569553448099	9039	1767	7272	FALSE
RvY_04347-1	0.746506610885235	1.08551086663633	1314	1768	-454	FALSE
RvY_00804-1	0.189421928731774	1.08524281569732	9391	1769	7622	FALSE
RvY_13770-1	0.717024250167096	1.08479386199755	1465	1770	-305	FALSE
RvY_16485	0.194320038480622	1.0845729303317	9270	1771	7499	FALSE
RvY_13139-1	0.302386426760759	1.08395713760287	6669	1772	4897	FALSE
RvY_14468-1	0.706090981758943	1.08375705379458	1514	1773	-259	FALSE
RvY_05031-1	0.241694281098157	1.08364352885718	8059	1774	6285	FALSE
RvY_15862-1	0.0899070048122121	1.08363256844202	12261	1775	10486	FALSE
RvY_15027-1	0.0326307954516443	1.08310570108805	14160	1776	12384	FALSE
RvY_17603-1	0.246915454335699	1.08292975326668	7937	1777	6160	FALSE
RvY_03211-1	0.160296779954935	1.08290468166309	10204	1778	8426	FALSE
RvY_09433	0.442203213852121	1.08259669035943	4109	1779	2330	FALSE
RvY_16161-1	0.575192068735685	1.08230872375789	2507	1780	727	FALSE
RvY_11135	0.603424026057604	1.08229470367964	2247	1781	466	FALSE
RvY_18421-1	0.236653691101519	1.08226939368344	8192	1782	6410	FALSE
RvY_03220-1	0.0766300630173724	1.0822663952149	12706	1783	10923	FALSE
RvY_01200-1	0.308320888327975	1.08222328670669	6533	1784	4749	FALSE
RvY_07174-1	0.337575770460689	1.08163972517395	5921	1785	4136	FALSE
RvY_15610	1.14215443814162	1.08159766950226	248	1786	-1538	FALSE
RvY_09271-1	0.0847898286920756	1.08143374890747	12421	1787	10634	FALSE
RvY_09268-1	0.179084422209009	1.080947609344	9678	1788	7890	FALSE
RvY_03789-1	0.0792460218886548	1.08078618261712	12616	1789	10827	FALSE
RvY_05093-1	0.104299901196622	1.08076261795361	11827	1790	10037	FALSE
RvY_03144-1	1.03197450010968	1.08065052330352	399	1791	-1392	FALSE
RvY_00254	0.601638937211596	1.07968379645161	2262	1792	470	FALSE
RvY_05774-1	0.271606288080372	1.07965426864982	7383	1793	5590	FALSE
RvY_07420-1	0.0535307996785788	1.0788626937853	13478	1794	11684	FALSE
RvY_03734	0.919866736744403	1.07880385214439	644	1795	-1151	FALSE
RvY_16558-1	0.0126029494081426	1.07797269088813	14810	1796	13014	FALSE
RvY_17717-1	0.97766082130788	1.07783142728783	504	1797	-1293	FALSE
RvY_17986-1	0.696885030421406	1.07778098500682	1572	1798	-226	FALSE
RvY_05274-1	0.466457604710923	1.0776107812986	3753	1799	1954	FALSE
RvY_06891-1	0.801019377387582	1.0775787436613	1072	1800	-728	FALSE
RvY_16597-1	0.152429063519612	1.07739941946869	10410	1801	8609	FALSE
RvY_06075	0.247939125317448	1.07668994140865	7917	1802	6115	FALSE
RvY_15022-1	0.153812840035537	1.0760003606325	10371	1803	8568	FALSE
RvY_01159-1	0.448034044850607	1.07592816546112	4038	1804	2234	FALSE
RvY_16901-1	0.203733563919148	1.07406918697795	9014	1805	7209	FALSE
RvY_13979-1	0.031619225894115	1.07364963605253	14192	1806	12386	FALSE
RvY_17858-1	0.333161281889041	1.07350130682397	6009	1807	4202	FALSE
RvY_15612-1	0.0993450145813775	1.07324639239022	11980	1808	10172	FALSE
RvY_18029-1	0.312116630059404	1.07321414404587	6442	1809	4633	FALSE
RvY_00462-1	0.0778876311126489	1.07288155882707	12665	1810	10855	FALSE
RvY_14176-1	0.323762386635758	1.0727836199254	6204	1811	4393	FALSE
RvY_04938-1	0.863829671734028	1.07256267223607	810	1812	-1002	FALSE
RvY_13561-1	0.314318538324818	1.07221908428398	6407	1813	4594	FALSE
RvY_15838-1	0.419875029970136	1.0719877837752	4458	1814	2644	FALSE
RvY_04262-1	0.135624993759622	1.0717374975715	10901	1815	9086	FALSE
RvY_09859-1	0.513281808964456	1.07161157020594	3151	1816	1335	FALSE
RvY_16147-1	0.210831437493469	1.07160822967869	8838	1817	7021	FALSE
RvY_15796-1	0.072013260871854	1.0708825504639	12866	1818	11048	FALSE
RvY_07486-1	0.571358210703908	1.07069438676374	2550	1819	731	FALSE
RvY_14552-1	1.14450410212612	1.07066938030869	245	1820	-1575	FALSE
RvY_13253-1	0.538738839529054	1.0703629997119	2873	1821	1052	FALSE
RvY_19093-1	0.251385970636428	1.07028760862379	7849	1822	6027	FALSE
RvY_07684-1	0.0898202149070784	1.07001933153231	12265	1823	10442	FALSE
RvY_12775-1	0.389576080862547	1.06888060698415	4928	1824	3104	FALSE
RvY_02616-1	0.254163348606002	1.06881516430782	7785	1825	5960	FALSE
RvY_08678	0.559519121486444	1.06870389940662	2652	1826	826	FALSE
RvY_06589-1	0.491703950160728	1.06862077660706	3421	1827	1594	FALSE
RvY_04882-1	0.0662897693234594	1.06846469023952	13053	1828	11225	FALSE
RvY_16473-1	0.140870895561727	1.06838852554498	10741	1829	8912	FALSE
RvY_09674-1	0.279875074787372	1.0675547249196	7177	1830	5347	FALSE
RvY_12208-1	0.298465226606427	1.06713363981993	6749	1831	4918	FALSE
RvY_07779-1	0.481800570709169	1.06691985970549	3555	1832	1723	FALSE
RvY_15294-1	0.279232816137878	1.0666111641885	7191	1833	5358	FALSE
RvY_03716	0.414110157532281	1.06648743557394	4546	1834	2712	FALSE
RvY_12802	0.365898475499972	1.06622839986621	5364	1835	3529	FALSE
RvY_07067-1	0.462737170103873	1.065247211487	3813	1836	1977	FALSE
RvY_16205-1	0.583277545301872	1.06519247939472	2433	1837	596	FALSE
RvY_01320-1	0.738814884339675	1.06469101619454	1350	1838	-488	FALSE
RvY_09534-1	0.0673875448047099	1.06455186921071	13020	1839	11181	FALSE
RvY_02050-1	0.409676069119785	1.06440533410793	4616	1840	2776	FALSE
RvY_07966	0.205512013545087	1.0644006463816	8953	1841	7112	FALSE
RvY_08876	0.00215466597311487	1.06434955829422	15123	1842	13281	FALSE
RvY_12089-1	0.641016381044599	1.06370491131013	1950	1843	107	FALSE
RvY_05084-1	1.01045897386304	1.06366529166482	447	1844	-1397	FALSE
RvY_07831	0.661915769398394	1.06364697930937	1792	1845	-53	FALSE
RvY_03062-1	1.15078188280213	1.06340158045367	234	1846	-1612	FALSE
RvY_08092-1	0.327994615905995	1.06338501621341	6122	1847	4275	FALSE
RvY_07999-1	0.240140087772029	1.06316533270532	8099	1848	6251	FALSE
RvY_03757	0.0338219359357268	1.06291910775371	14118	1849	12269	FALSE
RvY_14052-1	0.303782483952828	1.06250133994804	6633	1850	4783	FALSE
RvY_17780-1	0.546395186289624	1.06245212188982	2780	1851	929	FALSE
RvY_13081	0.196647388844244	1.06242327658442	9209	1852	7357	FALSE
RvY_14051-1	0.76052344361775	1.0621781147988	1239	1853	-614	FALSE
RvY_09720-1	0.376687865345156	1.06208935023247	5162	1854	3308	FALSE
RvY_17092-1	0.373184362596989	1.06208717877387	5219	1855	3364	FALSE
RvY_00714	1.18745096888907	1.06191749204551	205	1856	-1651	FALSE
RvY_00848	0.656583255927472	1.06164001309423	1829	1857	-28	FALSE
RvY_09869-1	0.217601593687023	1.06136985735187	8662	1858	6804	FALSE
RvY_15166-1	0.180981212898034	1.06119112271864	9610	1859	7751	FALSE
RvY_09732-1	0.181170804784236	1.06111713178071	9604	1860	7744	FALSE
RvY_07860-1	0.3588813528986	1.06107424826684	5486	1861	3625	FALSE
RvY_09631-1	0.639990766898883	1.06042298921324	1958	1862	96	FALSE
RvY_07087-1	0.123429068531689	1.05951758883928	11283	1863	9420	FALSE
RvY_02019-1	0.125828483702285	1.05941446761668	11197	1864	9333	FALSE
RvY_05427-1	0.421124059470539	1.05939850011874	4446	1865	2581	FALSE
RvY_05192-1	0.590940907980855	1.05933423072001	2367	1866	501	FALSE
RvY_18540-1	0.487378887835918	1.05902629754637	3486	1867	1619	FALSE
RvY_13747-1	0.692885040146813	1.05894306408174	1599	1868	-269	FALSE
RvY_05717	0.520664696719729	1.05894274038608	3070	1869	1201	FALSE
RvY_02449-1	0.138660645670601	1.05894215391859	10805	1870	8935	FALSE
RvY_06048	0.30542564599487	1.05872495391102	6603	1871	4732	FALSE
RvY_15568-1	0.284904523672922	1.05854487336379	7071	1872	5199	FALSE
RvY_14857	0.517581047364002	1.05825319922461	3100	1873	1227	FALSE
RvY_07515-1	0.441923907743523	1.05766250910445	4114	1874	2240	FALSE
RvY_19332-1	0.517545760071419	1.05750838173532	3101	1875	1226	FALSE
RvY_12719-1	0.47361371364293	1.05700732161272	3654	1876	1778	FALSE
RvY_04159	0.253053602573376	1.05648027729079	7818	1877	5941	FALSE
RvY_09692-1	0.489204041502797	1.05642786209862	3464	1878	1586	FALSE
RvY_10785-1	0.302270706356692	1.05603900622672	6671	1879	4792	FALSE
RvY_12949-1	0.737781795122672	1.05552315291544	1355	1880	-525	FALSE
RvY_17531-1	0.229713670249384	1.05449870184755	8367	1881	6486	FALSE
RvY_13262-1	0.266038876925422	1.05404988269322	7516	1882	5634	FALSE
RvY_17772-1	0.336492615192169	1.05387684019082	5944	1883	4061	FALSE
RvY_14781-1	0.1358086113177	1.05319114345794	10893	1884	9009	FALSE
RvY_04580	1.01361256537638	1.05256208837136	442	1885	-1443	FALSE
RvY_12009	0.10211311307217	1.05254352318833	11907	1886	10021	FALSE
RvY_12834-1	0.345558036214555	1.05197410741886	5760	1887	3873	FALSE
RvY_12096-1	0.0845680369920485	1.05191795677873	12427	1888	10539	FALSE
RvY_17576-1	0.569122418605686	1.05190783537778	2569	1889	680	FALSE
RvY_12742-1	0.992916460114787	1.05173299773372	479	1890	-1411	FALSE
RvY_11105-1	0.586017810880794	1.05156926154197	2412	1891	521	FALSE
RvY_14893-1	0.653209085563744	1.05144374575855	1850	1892	-42	FALSE
RvY_10398-1	0.330247310762898	1.05143558505243	6077	1893	4184	FALSE
RvY_09335-1	0.315031584593602	1.05133371102415	6395	1894	4501	FALSE
RvY_12240-1	0.246045210955108	1.05116870593407	7955	1895	6060	FALSE
RvY_04061-1	0.295382196991428	1.05111653214457	6829	1896	4933	FALSE
RvY_06120-1	0.605639961499194	1.05104779630971	2233	1897	336	FALSE
RvY_07331	1.40711864256938	1.05083761183713	79	1898	-1819	FALSE
RvY_10416-1	0.557266058389164	1.05066942482613	2670	1899	771	FALSE
RvY_09521-1	0.0489743436669166	1.0504587779251	13625	1900	11725	FALSE
RvY_01346-1	0.325472424062149	1.05026935540728	6169	1901	4268	FALSE
RvY_03320	0.407969899326186	1.04991089778507	4650	1902	2748	FALSE
RvY_18715-1	0.277034535455758	1.0498839132502	7257	1903	5354	FALSE
RvY_17677-1	0.0443411293080835	1.04983304448106	13765	1904	11861	FALSE
RvY_01895-1	0.326470569789135	1.04966087332472	6146	1905	4241	FALSE
RvY_03410-1	0.407663389127612	1.04955305504058	4656	1906	2750	FALSE
RvY_02792	0.0139471962736071	1.04932305958224	14767	1907	12860	FALSE
RvY_17408-1	0.144846524853226	1.04918865260003	10636	1908	8728	FALSE
RvY_17317-1	0.0744735434123349	1.0489186451351	12779	1909	10870	FALSE
RvY_08596-1	0.0353584481211726	1.04889610681808	14060	1910	12150	FALSE
RvY_03862	0.219777119456033	1.04878715640548	8612	1911	6701	FALSE
RvY_11037-1	1.13162573282481	1.04837476565731	260	1912	-1652	FALSE
RvY_18456	0.0326294583258608	1.04818625714472	14161	1913	12248	FALSE
RvY_14559	0.701647873715357	1.04815646762523	1544	1914	-370	FALSE
RvY_06600-1	0.69723435570422	1.04813921667025	1569	1915	-346	FALSE
RvY_15069	0.204949279501271	1.04807006779197	8979	1916	7063	FALSE
RvY_09218-1	0.0191802986072327	1.04803094501745	14603	1917	12686	FALSE
RvY_17469-1	0.4759878738273	1.04797951094184	3626	1918	1708	FALSE
RvY_01551-1	0.14321844565179	1.04753362377847	10680	1919	8761	FALSE
RvY_02988-1	0.185332355511338	1.04736169901327	9507	1920	7587	FALSE
RvY_03103-1	0.708428461929637	1.04727205775363	1502	1921	-419	FALSE
RvY_13888-1	0.189762539296143	1.04685066629635	9385	1922	7463	FALSE
RvY_05874-1	0.305451800830019	1.04682386065987	6602	1923	4679	FALSE
RvY_15240	0.0911382738465889	1.04655571225822	12220	1924	10296	FALSE
RvY_08523-1	0.211524860678679	1.04646014982612	8811	1925	6886	FALSE
RvY_07276-1	1.07236336267714	1.0459258764022	328	1926	-1598	FALSE
